titre;id;abstract_type;publication_status;is_paid;reference;page_count;url;affiliations;is_approved;approved_date;downloads;author_1_id;author_1_last_name;author_1_first_name;author_1_url;author_2_id;author_2_last_name;author_2_first_name;author_2_url;author_3_id;author_3_last_name;author_3_first_name;author_3_url;author_4_id;author_4_last_name;author_4_first_name;author_4_url;author_5_id;author_5_last_name;author_5_first_name;author_5_url;author_6_id;author_6_last_name;author_6_first_name;author_6_url;author_7_id;author_7_last_name;author_7_first_name;author_7_url;author_8_id;author_8_last_name;author_8_first_name;author_8_url;author_9_id;author_9_last_name;author_9_first_name;author_9_url;author_10_id;author_10_last_name;author_10_first_name;author_10_url;author_11_id;author_11_last_name;author_11_first_name;author_11_url;author_12_id;author_12_last_name;author_12_first_name;author_12_url;author_13_id;author_13_last_name;author_13_first_name;author_13_url;author_14_id;author_14_last_name;author_14_first_name;author_14_url;author_15_id;author_15_last_name;author_15_first_name;author_15_url;author_16_id;author_16_last_name;author_16_first_name;author_16_url;author_17_id;author_17_last_name;author_17_first_name;author_17_url;author_18_id;author_18_last_name;author_18_first_name;author_18_url;author_19_id;author_19_last_name;author_19_first_name;author_19_url;author_20_id;author_20_last_name;author_20_first_name;author_20_url;author_21_id;author_21_last_name;author_21_first_name;author_21_url;author_22_id;author_22_last_name;author_22_first_name;author_22_url;author_23_id;author_23_last_name;author_23_first_name;author_23_url;author_24_id;author_24_last_name;author_24_first_name;author_24_url;author_25_id;author_25_last_name;author_25_first_name;author_25_url;author_26_id;author_26_last_name;author_26_first_name;author_26_url;author_27_id;author_27_last_name;author_27_first_name;author_27_url;author_28_id;author_28_last_name;author_28_first_name;author_28_url;author_29_id;author_29_last_name;author_29_first_name;author_29_url;author_30_id;author_30_last_name;author_30_first_name;author_30_url;author_31_id;author_31_last_name;author_31_first_name;author_31_url;author_32_id;author_32_last_name;author_32_first_name;author_32_url;author_33_id;author_33_last_name;author_33_first_name;author_33_url;author_34_id;author_34_last_name;author_34_first_name;author_34_url;author_35_id;author_35_last_name;author_35_first_name;author_35_url;author_36_id;author_36_last_name;author_36_first_name;author_36_url;author_37_id;author_37_last_name;author_37_first_name;author_37_url;author_38_id;author_38_last_name;author_38_first_name;author_38_url;author_39_id;author_39_last_name;author_39_first_name;author_39_url;author_40_id;author_40_last_name;author_40_first_name;author_40_url;author_41_id;author_41_last_name;author_41_first_name;author_41_url;author_42_id;author_42_last_name;author_42_first_name;author_42_url;author_43_id;author_43_last_name;author_43_first_name;author_43_url;author_44_id;author_44_last_name;author_44_first_name;author_44_url;author_45_id;author_45_last_name;author_45_first_name;author_45_url;author_46_id;author_46_last_name;author_46_first_name;author_46_url;author_47_id;author_47_last_name;author_47_first_name;author_47_url;author_48_id;author_48_last_name;author_48_first_name;author_48_url;author_49_id;author_49_last_name;author_49_first_name;author_49_url;author_50_id;author_50_last_name;author_50_first_name;author_50_url;author_51_id;author_51_last_name;author_51_first_name;author_51_url;author_52_id;author_52_last_name;author_52_first_name;author_52_url;author_53_id;author_53_last_name;author_53_first_name;author_53_url;author_54_id;author_54_last_name;author_54_first_name;author_54_url;author_55_id;author_55_last_name;author_55_first_name;author_55_url;author_56_id;author_56_last_name;author_56_first_name;author_56_url;author_57_id;author_57_last_name;author_57_first_name;author_57_url;author_58_id;author_58_last_name;author_58_first_name;author_58_url;author_59_id;author_59_last_name;author_59_first_name;author_59_url;author_60_id;author_60_last_name;author_60_first_name;author_60_url;paperDate;abstract;lang;lang_prob;lang_abs;lang_prob_abs;lang_match
경제위기 이후 한국경제의 성장: 성장회계 및 성장회귀 분석 (Understanding Post-Crisis Growth of the Korean Economy: Growth Accounting and Cross-Country Regressions);2773370;Accepted Paper Series;UNDER REVIEW;False;KDI Journal of Economic Policy 2008, 30(1) 33-70;39;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2773370;Korea Development Institute (KDI) - Macroeconomic Policy Division and Korea Development Institute (KDI);True;09 May 2016;81;344403;Hahn;Chinhee;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=344403;2541798.0;Shin;Sukha;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2541798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2008-06-30;Korean Abstract: 본 연구는 경제위기 이후 한국경제의 성장 둔화의 요인을 살펴보고, 국제비교적 관점에서 위기 이후의 성장 성과를 평가해 보았다. 수량변수 및 가격변수를 이용한 성장회계 분석 결과는 경제위기 이후 급격한 성장 둔화가 주로 노동자 1인당 자본축적의 둔화에 의해 설명되는 것으로 나타났다. 반면, 경제위기 이후 2001～05년 기간 중 총요소생산성 증가율은 경제 위기 이전인 1991～95년 시기에 비해 다 소 높은 것으로 분석되었다. 한편 외환위기 이후 한국경제의 성장 둔화는 전 세계적 성장 둔화라는 시대적 요인과 동아시아 지역 고유의 요인에 대부분 기인한 것으로 분석되었다. 특히 자본축적의 둔화는 동아시아 지역 고유 요인에 주로 기인한 것으로 분석되었다. 국제비교적 관점에서 볼 때 전반적으로 위기 이후 한국경제의 성장 성과는 생산성 향상 및 자본축적이라는 측면에서 부정적으로만 평가하기는 어려운 것으로 보인다. English Abstract: This paper examines sources of growth of Korea’s economy for the period from 1980 to 2005, based on both primal and dual growth accounting methodology employed by Young (1995) and Hsieh (2002). Also, this paper evaluates post-crisis growth performance of Korea, using cross-country comparison of growth accounting results and cross-country regressions. Main results of this paper are as follows. First, the growth slowdown after the crisis has been mainly driven by the slowdown of per worker capital accumulation. By contrast, the estimated TFPG of Korea for the period from 2001 to 2005 seems higher than, or at least roughly comparable to, the estimated TFPG in the pre-crisis period of 1991-1995. In theses respects, there were no substantial differences between the results obtained from primal and dual growth accounting methodology. Second, the cross-country regressions reveal that post-crisis growth slowdown of the Korea’s economy can be largely attributed to world growth slowdown (decade effect) and East Asia-specific effects. In particular, it was found that the noticeable deceleration in per worker capital accumulation can be mostly attributed to some unknown factors which commonly affected East Asian countries. Viewed from an international perspective, the lowered post-crisis per worker GDP growth rate, as well as per-worker capital growth, which triggered concerns and debates in varying contexts, still seems respectable. So, the slowdown in capital accumulation is likely to be mainly a story of spectacularly high rate of capital accumulation in the pre-crisis period, not a story of ‘weak’ investment after the crisis.;ko;0.7601524591445923;ko;0.636936604976654;True
The Impact of Accounting Based Earnings Attribute on Managerial Pay-Performance Sensitivity: Examining the Role of Earnings Persistence;2776611;Accepted Paper Series;UNDER REVIEW;False;Mazumder, M. M. M. (2015). The Impact of Accounting Based Earnings Attribute on Managerial Pay-Performance Sensitivity: Examining the Role of Earnings Persistence. Journal of Finance and Banking, Forthcoming;34;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2776611;University of Dhaka - Department of Accounting & Information Systems;True;06 May 2016;154;980760;Mazumder;Mohammed Mehadi Masud;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=980760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-05-06;This study explores whether or not earnings persistence is considered while determining managerial compensation in Japanese listed companies. The results show that managerial compensation is significantly contingent on accounting earnings when earnings persistence is high. But, there is no significant pay-performance relationship when earnings persistence is low. Moreover, the pay-performance sensitivity is significantly larger in magnitude when earnings persistence is high. This study further considers R&D spending as a proxy of managerial commitment to future corporate performance, and examines it as an additional determinant of managerial compensation. The results show that, when earnings persistence is low, significantly larger weight is placed on this additional performance measure for determining managerial compensation than when persistence is high. Overall, this study provides interesting evidences about the role of earnings persistence while determining managerial compensation in Japanese context.;en;0.7793869376182556;en;0.9308597445487976;True
Towards a Theory of Life Satisfaction Accounting for Stability, Change and Volatility in 25-Year Life Trajectories in Germany;5241663;Working Paper Series;UNDER REVIEW;False;IZA Discussion Paper No. 10058;45;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5241663;and Tilburg University;True;06 May 2016;12;349445;Headey;Bruce;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=349445;388518.0;Muffels;Ruud;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=388518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;An adequate theory of Life Satisfaction (LS) needs to take account of both factors that tend to stabilise LS and those that change it. The most widely accepted theory in psychology  setpoint theory  focussed solely on stability. That theory is now regarded as inadequate since several national panel surveys show that substantial minorities of respondents have recorded large, long term changes in LS. In this paper we elaborate a revised theory of LS change, based on analysis of the LS trajectories of respondents in the German Socio-Economic Panel who reported their LS for 25 consecutive years in 1990-2014. The theory entails three sets of propositions in which we attempt to account for stability, change and also volatility.First, it is proposed that stability is primarily due to stable personality traits, and to parental influence on LS. Second, the propositions indicate that medium and long term change are due to differences and changes in personal values/life priorities and behavioural choices. Differences and changes in pro-social values, family values and materialistic values affect LS, as do behavioural choices relating to one's partner, physical exercise, social participation and networks, church attendance, and the balance between work and leisure. Medium term change is further reinforced by two-way causation  positive feedback loops  between behavioural choices, domain satisfactions and LS. Third, our propositions break new ground in seeking to explain inter-individual differences in the volatility/variability of LS over time  why some individuals display high volatility and others low, even though their mean level of LS may change little over 25 years.;en;0.8301357626914978;en;0.9456552267074585;True
Non-Performing Loans: Regulatory and Accounting Treatments of Assets;2776586;Working Paper Series;UNDER REVIEW;False;Bank of England Working Paper No. 594;80;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2776586;University of Essex, Centre for Commercial Law Studies, Queen Mary University of London, University of Essex - Department of Economics, University of Reading and Bank of England;True;06 May 2016;1635;1673739;Bholat;David;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1673739;246969.0;Lastra;Rosa M.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=246969;459355.0;Markose;Sheri M.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=459355;2548274.0;Miglionico;Andrea;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2548274;2344003.0;Sen;Kallol;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2344003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-22;Asset quality is an essential part of sound banking. However, asset quality is difficult for banking regulators and investors to assess in the absence of a common, cross-border scheme to classify assets. Currently no standard is applied universally to classify loans, the most sizable asset on many banks’ balance sheets. As a corollary, no common definition of non-performing loans (NPLs) exists. This paper documents divergences in the definition of NPLs across countries, accounting regimes, firms and data sources. The paper’s originality is in attending to the legal, accounting, statistical, economic and strategic aspects of loan loss provisioning (LLP) and NPLs, topics that are multidisciplinary by nature but have not been dealt with in the literature in an integrated fashion before. Since the 2007 Great Financial Crisis (GFC), accounting bodies and prudential regulators are increasingly focused on early recognition of credit losses and enhanced disclosure. A common approach to NPL recognition might complement these initiatives.;en;0.8952260613441467;en;0.9428869485855103;True
Accounting of Pay-as-You-Go Pension Schemes Using Accrued-to-Date Liabilities – An Example for Switzerland;2774258;Working Paper Series;UNDER REVIEW;False;FZG Discussion Papers 59 (2016), University of Freiburg, Research Center for Generational Contracts (FZG);16;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2774258;University of Freiburg - Institute of Public Finance;True;05 May 2016;97;2547101;Metzger;Christoph;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2547101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-01-03;Due to demographic change, the fiscal sustainability of pension schemes financed on a pay-as-you-go (PAYGO) basis is of more interest for policy makers than ever. Unsustainable financing brings along a future burden to pensioners through pension cuts and/or to the working population through increasing contribution rates. With comparable data about the unfunded accrued-to-date pension liabilities of social security pension schemes soon being available due to a recent update of the international System of National Accounts (2008 SNA), we present a simple framework for accounting of paygo pension schemes using these estimates of accrued-to-date liabilities. Additionally we incorporate another definition of liabilities, the current workers’ and pensioners’ net liabilities (CWL). Applying this accounting framework using both definitions of liabilities to the Swiss pension scheme (AHV), we show that financing of the AHV is unsustainable. In order to restore fiscal sustainability either an increase in the contribution rate to 12 percent or a cut in average pension levels of about 38 percent would be necessary.;en;0.6963344216346741;en;0.8921120166778564;True
On the Mental Accounting of Restricted-Use Funds: How Gift Cards Change What People Purchase;2772664;Accepted Paper Series;UNDER REVIEW;False;Journal of Consumer Research (2015) 42 (4): 596-614;19;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2772664;University of Chicago - Booth School of Business, University of Colorado at Boulder - Leeds School of Business and University of Illinois at Chicago - College of Business Administration;True;02 May 2016;250;1343134;Bartels;Daniel M.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1343134;2471717.0;Reinholtz;Nicholas;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2471717;1886626.0;Parker;Jeffrey;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1886626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2015-09-10;This article emphasizes the role of categorization in mental accounting and proposes that once a mental account is established, purchases that are highly congruent with the purpose of the mental account (i.e., typical category members) will be more preferred in selection decisions compared to purchases that are less congruent (i.e., atypical category members). This hypothesis is tested in the context of gift cards. Six studies find that people shopping with a retailer-specific gift card — and so, the authors argue, possessing a retailer-specific mental account — express an increased preference for products more typical of the retailer compared to those shopping with more fungible currency. This pattern is found to occur for both well-known retailers, where people already possess product-typicality knowledge, and fictional retailers, where product-typicality cues are provided. An alternative account based on semantic priming is not supported by these data. These results both broaden the contemporary understanding of how mental accounting influences preferences and provide retailers deeper insight into their customers’ decision processes.;en;0.6848960518836975;en;0.9359341263771057;True
Social Compliance Accounting: Managing Legitimacy in Global Supply Chains;2771597;Accepted Paper Series;UNDER REVIEW;False;Islam, M. A. (2015)   Social Compliance Accounting : Managing Legitimacy in Global Supply Chains.   CSR, Sustainability, Ethics & Governance, 2015, XVI. Springer, Switzerland.;0;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2771597;Business School, University of Aberdeen , Business School, University of Aberdeen;True;28 Apr 2016;0;1176416;Islam;Muhammad Azizul;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1176416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;This book covers key discussions involving major US and European multinational companies (MNCs) that source products from suppliers in developing countries. Due to the transfer of production from developed to developing nations, there is an urgent need to establish social compliance as a new form of Corporate Social Responsibility (CSR) and a means by which MNCs can meet expected social standards. The cases described are internationally relevant and can be seen to reflect or represent the behavior of many MNCs and their suppliers in developing nations. The discussion offers essential insights into how different levels of social compliance risk and pressure (including broader stakeholder concerns) move managers to adopt or embrace particular social compliance accounting, reporting and auditing strategies. The book will help readers to understand the major concerns, challenges and dilemmas faced by management in the supply chains of MNCs, and proposes measures that can be taken to resolve those dilemmas. Most importantly, it develops a systematic method of assessing the social compliance performance of suppliers to MNCs. This includes highly detailed accounts of the social compliance performance of suppliers within the clothing industry (in a developing nation) that supply goods to the extensive US and European markets. The book offers a valuable guide, not only for corporate managers but also for practitioners, researchers, academics, and undergraduate and postgraduate business students.;en;0.7292872667312622;en;0.9493016004562378;True
Accounting Manipulation, Peer Pressure, and Internal Control;2767829;Working Paper Series;UNDER REVIEW;False;27th Annual Conference on Financial Economics and Accounting Paper;39;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2767829;HKU Business School and;True;25 Apr 2016;1105;455168;Gao;Pingyang;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=455168;2542188.0;Zhang;Gaoqing;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2542188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-20;We study firms' investment in internal control to reduce accounting manipulation. We first show the peer pressure for manipulation: one manager manipulates more if he suspects reports of peer firms are more likely to be manipulated. As a result, one firm's investment in internal control has a positive externality on peer firms. It reduces its own manager's manipulation, which in turn mitigates the manipulation pressure on managers in peer firms. Firms don't internalize this positive externality and thus under-invest in their internal control over financial reporting. The under-investment problem provides one justification for regulatory intervention in firms' internal control choices.;en;0.7908381223678589;en;0.9354797005653381;True
Non-Performing Loans: Regulatory and Accounting Treatments of Assets;2768865;Working Paper Series;UNDER REVIEW;False;Bank of England Working Paper No. 594;80;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2768865;University of Essex, Centre for Commercial Law Studies, Queen Mary University of London, University of Essex - Department of Economics, Queen Mary University of London - Centre for Commercial Studies and Bank of England;True;25 Apr 2016;137;1673739;Bholat;David;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1673739;246969.0;Lastra;Rosa M.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=246969;459355.0;Markose;Sheri M.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=459355;2019669.0;Miglionico;Andrea;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2019669;2344003.0;Sen;Kallol;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2344003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-22;Asset quality is an essential part of sound banking. However, asset quality is difficult for banking regulators and investors to assess in the absence of a common, cross-border scheme to classify assets. Currently no standard is applied universally to classify loans, the most sizable asset on many banks’ balance sheets. As a corollary, no common definition of non-performing loans (NPLs) exists. This paper documents divergences in the definition of NPLs across countries, accounting regimes, firms and data sources. The paper’s originality is in attending to the legal, accounting, statistical, economic and strategic aspects of loan loss provisioning (LLP) and NPLs, topics that are multidisciplinary by nature but have not been dealt with in the literature in an integrated fashion before. Since the 2007 Great Financial Crisis (GFC), accounting bodies and prudential regulators are increasingly focused on early recognition of credit losses and enhanced disclosure. A common approach to NPL recognition might complement these initiatives.;en;0.8952260613441467;en;0.9428869485855103;True
Currency Hedge Design: Accounting for Uncertain Correlation and Volatility;2767437;Working Paper Series;UNDER REVIEW;False;Peregrine Securities, 2015;28;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2767437;University of Cape Town (UCT), Peregrine Securities and Peresec;True;23 Apr 2016;177;2420487;Seymour;Anthony;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2420487;2541513.0;Chikurunhe;Florence;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2541513;1247922.0;Flint;Emlyn;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1247922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2015-08-17;In previous Peregrine Securities work, it was shown that currency hedge selection can be approached in an optimization framework and that the particular choice of hedge is strongly dependent on the correlation between the exchange rate and the foreign asset. Unfortunately, correlations between assets are generally unstable and it can be difficult to forecast an appropriate value to use as input to the optimizer. In this work we outline an approach to the determination of an optimal currency hedge in the presence of non-constant volatility and correlation. It is shown that implementation of the dynamic conditional correlation (DCC) model in a simulation framework allows one to incorporate the effects of time-varying parameters into the hedge selection process in a systematic and quantitative manner. An important finding is that the particular choice of short-term hedge depends to a large extent on the current value of correlation, emphasising the need for a modelling framework that provides accurate estimates of time-varying correlation.;en;0.795441746711731;en;0.9094803929328918;True
World-Trade Growth Accounting;2768041;Working Paper Series;UNDER REVIEW;False;CESifo Working Paper Series No. 5831;35;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2768041;Ifo Institute for Economic Research - International Trade and Foreign Direct Investment and ETH Zürich;True;22 Apr 2016;211;357935;Egger;Peter H.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=357935;1673950.0;Nigai;Sergey;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1673950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-03-24;We undertake a trade-growth accounting exercise by decomposing data on changes in bilateral international trade flows into their direct (endowment accumulation, productivity growth, changes in trade costs, changing preferences) and indirect components (general equilibrium effects). Furthermore, we distinguish between the (potentially partly endogenous) direct and the deep drivers of trade by extending standard new trade models to include endogenous factor accumulation, R&D driven productivity growth, and endogenous changes in expenditures shares on manufacturing goods and services. We quantify the importance of the direct and deep drivers of the growth of bilateral and multilateral trade of 67 economies over 20 consecutive years since 1988 for three trade outcomes: changes in growth rates across different country pairs, changes in levels of trade flows, and changes in trade to GDP ratio. The results suggest that changes in shocks to endogenous endowment accumulation and trade costs have been the most important drivers of trade in the sample at hand, whereas productivity growth and changes in preferences appear to have been quantitatively less important.;en;0.4030072093009949;en;0.9141789078712463;True
Long-Term Investment and Accounting: Overcoming Short-Term Bias;2767355;Working Paper Series;UNDER REVIEW;False;ICAEW, 2016;24;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2767355;Independent;True;21 Apr 2016;161;558698;Singleton-Green;Brian;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=558698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-22;The report looks at various ways in which it is possible that financial reporting encourages short-termism, including use of fair values, short-period reporting, excessive frequency of reporting, the conflict between timeliness and reliability, and externalities. It concludes that – with the exception of frequency of reporting – there is no evidence that it does so. It argues that financial reporting can assist investment of all durations by providing relevant and reliable information, but notes that research on the connection between financial reporting and investment does not focus on the duration of the investment.;en;0.8046498894691467;en;0.977142870426178;True
Financial Implications of Accounting for Human Resources Using a Liability Model;2767865;Working Paper Series;UNDER REVIEW;False;Journal of Human Resource Costing & Accounting, Vol. 12 No. 2, pp. 124-137, 2008;32;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2767865;Central Michigan University and Central Michigan University - Department of Finance and Law;True;21 Apr 2016;194;2542233;Theeke;Herman;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2542233;251466.0;Mitchell;John B.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=251466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2008-06-01;Purpose – The purpose of this paper is to: discuss how reporting under a human resource liability paradigm fits into the traditional accounting framework of contingent liabilities  examine the financial effects of such reporting on market valuation and internal planning  and explore measurement of human resource liabilities. Design/methodology/approach – From reviews of financial effects of human resource liability reporting the paper logically extends those results to support the proposed paradigm. Findings – Accountants already recognize some liabilities resulting from future expenses for past labor. A fuller treatment of expected costs from human resource polices would provide external and internal financial analyst with different and useful information. Recognizing these future expenses will depress asset turnover and return on asset calculations, while increasing estimates of risk such as higher debt ratio, lower cash flow coverage and higher degrees of operating leverage. Originality/value – The paper provides support for the feasibility and need to adopt a human resource liability paradigm for valuing, reporting and managing human resources.;en;0.7591091394424438;en;0.9252974390983582;True
