titre;id;abstract_type;publication_status;is_paid;reference;page_count;url;affiliations;is_approved;approved_date;downloads;author_1_id;author_1_last_name;author_1_first_name;author_1_url;author_2_id;author_2_last_name;author_2_first_name;author_2_url;author_3_id;author_3_last_name;author_3_first_name;author_3_url;author_4_id;author_4_last_name;author_4_first_name;author_4_url;author_5_id;author_5_last_name;author_5_first_name;author_5_url;author_6_id;author_6_last_name;author_6_first_name;author_6_url;author_7_id;author_7_last_name;author_7_first_name;author_7_url;author_8_id;author_8_last_name;author_8_first_name;author_8_url;author_9_id;author_9_last_name;author_9_first_name;author_9_url;author_10_id;author_10_last_name;author_10_first_name;author_10_url;author_11_id;author_11_last_name;author_11_first_name;author_11_url;author_12_id;author_12_last_name;author_12_first_name;author_12_url;author_13_id;author_13_last_name;author_13_first_name;author_13_url;author_14_id;author_14_last_name;author_14_first_name;author_14_url;author_15_id;author_15_last_name;author_15_first_name;author_15_url;author_16_id;author_16_last_name;author_16_first_name;author_16_url;author_17_id;author_17_last_name;author_17_first_name;author_17_url;author_18_id;author_18_last_name;author_18_first_name;author_18_url;author_19_id;author_19_last_name;author_19_first_name;author_19_url;author_20_id;author_20_last_name;author_20_first_name;author_20_url;author_21_id;author_21_last_name;author_21_first_name;author_21_url;author_22_id;author_22_last_name;author_22_first_name;author_22_url;author_23_id;author_23_last_name;author_23_first_name;author_23_url;author_24_id;author_24_last_name;author_24_first_name;author_24_url;author_25_id;author_25_last_name;author_25_first_name;author_25_url;author_26_id;author_26_last_name;author_26_first_name;author_26_url;author_27_id;author_27_last_name;author_27_first_name;author_27_url;author_28_id;author_28_last_name;author_28_first_name;author_28_url;author_29_id;author_29_last_name;author_29_first_name;author_29_url;author_30_id;author_30_last_name;author_30_first_name;author_30_url;author_31_id;author_31_last_name;author_31_first_name;author_31_url;author_32_id;author_32_last_name;author_32_first_name;author_32_url;author_33_id;author_33_last_name;author_33_first_name;author_33_url;author_34_id;author_34_last_name;author_34_first_name;author_34_url;author_35_id;author_35_last_name;author_35_first_name;author_35_url;author_36_id;author_36_last_name;author_36_first_name;author_36_url;author_37_id;author_37_last_name;author_37_first_name;author_37_url;author_38_id;author_38_last_name;author_38_first_name;author_38_url;author_39_id;author_39_last_name;author_39_first_name;author_39_url;author_40_id;author_40_last_name;author_40_first_name;author_40_url;author_41_id;author_41_last_name;author_41_first_name;author_41_url;author_42_id;author_42_last_name;author_42_first_name;author_42_url;author_43_id;author_43_last_name;author_43_first_name;author_43_url;author_44_id;author_44_last_name;author_44_first_name;author_44_url;author_45_id;author_45_last_name;author_45_first_name;author_45_url;author_46_id;author_46_last_name;author_46_first_name;author_46_url;author_47_id;author_47_last_name;author_47_first_name;author_47_url;author_48_id;author_48_last_name;author_48_first_name;author_48_url;author_49_id;author_49_last_name;author_49_first_name;author_49_url;author_50_id;author_50_last_name;author_50_first_name;author_50_url;author_51_id;author_51_last_name;author_51_first_name;author_51_url;author_52_id;author_52_last_name;author_52_first_name;author_52_url;author_53_id;author_53_last_name;author_53_first_name;author_53_url;author_54_id;author_54_last_name;author_54_first_name;author_54_url;author_55_id;author_55_last_name;author_55_first_name;author_55_url;author_56_id;author_56_last_name;author_56_first_name;author_56_url;author_57_id;author_57_last_name;author_57_first_name;author_57_url;author_58_id;author_58_last_name;author_58_first_name;author_58_url;author_59_id;author_59_last_name;author_59_first_name;author_59_url;author_60_id;author_60_last_name;author_60_first_name;author_60_url;paperDate;abstract;lang;lang_prob;lang_abs;lang_prob_abs;lang_match;country
Biases in Accounting and Non-Accounting Information: Substitutes or Complements?;2960232;Accepted Paper Series;UNDER REVIEW;False;Journal of Accounting Research, Vol. 54, No. 5, 2016;0;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2960232;Duke University;True;28 Apr 2017;0;1500075;Jiang;Xu;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1500075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-01;This paper studies how bias in nonaccounting and in accounting information should be related. Bias in accounting information is modeled, as in some recent literature, as an alteration in the relative information content of accounting numbers. The optimal bias in one type of information is shown to be a complement of the bias in the other type. This result can be applied in various settings to explain a number of phenomena.;en;0.7546300292015076;en;0.903066873550415;True;United States
To Disclose or Not to Disclose? An Investigation of the Antecedents and Effects of Open Book Accounting;2943287;Accepted Paper Series;UNDER REVIEW;False;European Accounting Review, Published online: 18 April 2017;51;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2943287;SDA Bocconi, Bocconi University - Department of Accounting;True;30 Mar 2017;190;327152;Caglio;Ariela;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=327152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-03-30;Open book accounting (OBA) is the regular disclosure of management accounting information beyond corporate borders. Prior contributions have mainly concentrated on identifying its antecedents in individual or small numbers of organizations with exploratory cases. My paper responds to the call to investigate OBA on a wider empirical basis and focuses simultaneously on the explanatory variables of OBA and its influence on both financial and non-financial performance. I thus also explore the mediating role of OBA in linking key antecedents and performance within a unified theoretical framework. I empirically test my model using survey data from a sample of European companies, which are then analysed through structural equation modeling (SEM). My findings indicate that the extent of OBA use is explained by a firm’s willingness to work together with its counterparts in the long run, that is, a relational factor, and the presence of sophisticated cost accounting systems, that is, a technical prerequisite. My evidence also suggests a positive association between OBA and firm performance. Additionally, I find that OBA is a partial mediator that explains how a firm’s long-term commitment to its external partners and the sophistication of its cost accounting system may become associated with performance.;en;0.8109031915664673;en;0.939154326915741;True;Italy
Understanding Investment Decisions: The Role of Cost Accounting;2937256;Working Paper Series;UNDER REVIEW;False;;24;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2937256;Amsterdam Business School;True;21 Mar 2017;569;80126;Bouwens;Jan;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=80126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-03-19;In 2008 Clayton Christensen, Stephen Kaufman and Willy Shih pointed the accusatory finger of wrong investment decisions to: ill documented cost information, incorrect application of financial decision making tools and short termism. Given that we have little literature systematically documenting costing information practices in the light of making investment decisions we can refute nor confirm most of these concerns.  That is, do firms make their investment decisions often wrong or do they only do so in appearance? With this paper I try to make the case for how cost accounting research can enhance our understanding of how investment decisions are made in firms.  I identify four dimensions that are understudied and that yet appear to be relevant in this regard: I. Cost structure information  II.  Evaluation tools  III de-biasing methods, and IV. The organizational context in which investment decisions are made.;en;0.8400645852088928;en;0.9300268292427064;True;Netherlands
An Empirical Investigation of the Computerised Accounting Information Systems Frauds in Licensed Banks in Sri Lanka;2932007;Working Paper Series;UNDER REVIEW;False;;21;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2932007;University of Sri Jayewardenepura;True;13 Mar 2017;340;2486598;Gunawardana;Kennedy;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2486598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The objective of this paper is to investigate the trends in frauds of computerised accounting information systems in Sri Lankan licensed banks. Sri Lankan licensed banking sector which is the most feasible service industry contributing enormously to the growth of the country. Security controls of Computerise accounting information system in the corporate sector is taken into consideration as this is currently a growing trend around the world. The core objective is to identify the frauds in the computerised accounting information systems in licensed banks in Sri Lanka.Critical reviews of past literature indicate a clear cut connection between fraud deductions in CAIS through security control systems. In order to find out the applicability of this relationship Sri Lanka, research will be undertaken in licence banks in Colombo region. The report consists secondary data which facilitate to achieve the aforementioned objectives. Secondary data analysis the existing computerized frauds in licensed banks as well as existing security control systems in licensed bank in Sri Lanka. However in secondary data analysis it clearly illustrate the computerized accounting frauds have been increased drastically. So licensed banks should have to implement the more security control systems to overcome those problems.;en;0.7791653871536255;en;0.9498454332351683;True;Sri Lanka
Debt Covenants and Accounting Manipulation;2915311;Working Paper Series;UNDER REVIEW;False;;56;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2915311;University of Texas at Austin;True;11 Feb 2017;773;327269;Laux;Volker;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=327269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-09;This paper studies the effects of allocating control rights to lenders via debt covenants when managers can sometimes misreport the accounting information on which the covenants are based. When contract renegotiation is exogenously prohibited, including a covenant in the contract is ex ante optimal for the manager because it increases both the probability that poor projects are liquidated and the manager's effort incentive, relative to a contract with no covenant. This is the case although the covenant induces the manager to misreport accounting information to retain control ex post. When the parties can renegotiate the contract, however, the results can flip: Granting the lender more control can then lead to less frequent liquidations of low-quality projects and lower managerial effort incentives and, hence, reduce the manager's ex ante payoff. The key behind these results is not the manager's incentive to misreport per se but her desire to take subsequent actions that conceal the misreporting. The model generates predictions regarding the determinants of accounting-based covenants, and the effects of covenants on misreporting, managerial effort, the frequency of liquidations, and firm value.;en;0.6388300657272339;en;0.9289764761924744;True;United States
Socio-Economic Studies with Social Accounting and Socio-Demographic Matrices. An (Attempted) Application to Mozambique;2578581;Accepted Paper Series;UNDER REVIEW;False;International Center for Business Research, - Volume 3 (2014), pp.9-35.;27;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2578581;UECE (Research Unit on Complexity and Economics) - REM (Research in Economics and Mathematics). Universidade de Lisboa  - ISEG (Lisbon School of Economics and Management);True;10 Feb 2017;94;649840;Santos;Susana;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=649840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-05-05;In looking for empirical evidence about the activity of countries, a proposal is made for studying (measuring and modelling) the activity of countries through the use of Social Accounting Matrices (SAMs) and Socio-Demographic Matrices (SDMs).SAMs and SDMs are presented as tools that have specific features for conducting studies in several different areas, as well as for supporting policy decision processes. Based on methodological principles that are derived mainly from the works of Richard Stone, emphasis is placed on the desirability of working in a matrix format, which includes not only people (SDM), but also, at the same time, activities, products, factors of production and institutions (SAM). This is considered to be a way of capturing the relevant network of linkages and the corresponding multiplier effects for the subsequent modelling of the activity of the countries studied.A method will be proposed for the construction of these matrices. In the case of the SAMs, it is proposed that their design and construction should adopt, at least as their starting point, the latest version of the System of National Accounts (2008 SNA) and the corresponding results of its adoption/adaptation by different countries.The exposition of this proposal is accompanied by an example applied to Mozambique, as well as by some considerations about the quality, suitability and completeness of the data used in the construction of SAMs and SDMs.;en;0.8109768033027649;en;0.9673031568527222;True;Portugal
Integrating Corporate Governance and Forensic Accounting: A Study of an Asian Country;2912728;Accepted Paper Series;UNDER REVIEW;False;International Journal of Management Sciences and Business Research, Vol. 6, Issue 1 (2017);22;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2912728;Universiti Utara Malaysia;True;07 Feb 2017;1166;694806;Bhasin;Madan Lal;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=694806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"The accounting scandals during the last three decades have induced a crisis of confidence in financial reporting practices and effectiveness of corporate governance (CG) mechanisms. Indeed, Forensic Accounting (FA) integrates accounting, auditing and investigative skills to conduct investigations in variety of fraud cases. An increasing number of researchers are finding that ""poor"" CG is a leading factor in dismal performance, manipulated financial reports, and unhappy stakeholders. Some leading corporations and regulatory bodies, however, are trying their best efforts to analyze and correct the existing loopholes in the reporting system. Undoubtedly, qualified, trained and mature Chartered Forensic Accountants (CFA's) can prove to be a valuable asset to the corporate sector, and gradually help to improve their CG system. The CFA's, being professional member of the CG and Audit Committees, can play a far greater role in coordinating company efforts to achieve a cohesive policy of ethical behavior within an organization. By helping companies to detect and prevent fraud, create a ""positive"" work environment, establish ""effective"" lines of communication, and be vigilant as a corporate ""watchdog"", the CFA's role can gradually evolve into a key component in the CG system.In the 21st century, the Forensic Chartered Accountants (FCAs) are in great demand and ""FA is listed among the top-20 careers of the future.""The fundamental objective of this study is to find out ""how can we integrate the expertise of the Forensic Accounting (FA) to improve the overall corporate governance (CG) scenario prevalent in India?"" Since very little research exists in this area, present research is exploratory in nature. This is a preliminary investigation of the necessary skills, educational and training requirements for CFA's to improve CG system. We surveyed academics, practicing fraud and forensic professionals in order determine the perceptions of the professional community. During 2011-12, a questionnaire-based survey was conducted in the National Capital Region of India using a sample size of 120 practicing chartered accountants, accounting academics, and potential users of FA services. In fact, this study is a ""preliminary"" investigation of the necessary skills, education and training requirements for the professional community. The results of this ""exploratory"" study, with few minor differences, indicate that potential practitioners, academics and users agree that ""critical thinking, written & oral communication, legal knowledge, auditing skills, deductive analysis, investigative flexibility, analytical proficiency and unstructured problem-solving are the most important skills required for the CFAs.""Moreover, we found that all of the skills investigated in this study are ""potentially"" important for the CFAs, which the educators at the Universities should use as an overall guide while designing their FA curriculum.";en;0.7982442378997803;en;0.94155752658844;True;Malaysia
Accounting and the Influence of Numbers, Economics, Religion and History;2912252;Working Paper Series;UNDER REVIEW;False;;23;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2912252;Lead City University Ibadan Nigeria;True;06 Feb 2017;140;2217446;Oyedokun;Prof. Godwin Emmanuel ;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2217446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-18;History guides and shapes thinking in a particular phenomenon, evaluation of accounting thoughts has help in no small manner. Accounting theories which is the bed rock of accounting practice were also trace from the available works on history of accounting. This paper therefore seeks to review the history of accounting thoughts with respect to religion, numbers and economics using metal analysis methods. This study concluded that the place of numbers, religion and economics cannot be underestimated in functionality of accounting and accounting though. The higher institutions of learning, professional bodies and practicing accountants are encouraged to take the seriously the study of accounting history and development and the use of forensic accounting techniques is recommended for the prevention and detection of fraudulent accounting numbers.;en;0.8213230967521667;en;0.9478895664215088;True;Nigeria
Adoption of Accounting Information System Practices by Entrepreneurs in Sri Lanka (with Special Reference to Polonnaruwa District);2906180;Working Paper Series;UNDER REVIEW;False;University of Sri Jayewardenepura, Sri Lanka, 13th International Conference on Business Management (ICBM) 2016;17;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2906180;Eastern University Sri Lanka;True;31 Jan 2017;719;2635083;Kaluarachchi;Ganeesha;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2635083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-08;Technology is having a rapid change in the world. Most of the multinational companies are engaging their systems with the sufficient experience and consulting in their business. But Small and Medium Enterprises are not sufficiently in condition to have the consulting facilities in their business. Recently entrepreneurs also adapt to use the accounting information systems to their business activities. While considering on the accounting information system there are number of selection of many AIS software packages in the world. As an Entrepreneur they have to select the correct and efficient Accounting Software package which is more suitable for their business.The purpose of this study is to identify the AIS software used by the entrepreneurs and evaluate the level of satisfactory implementation of the AIS software packages in the small business. The background of the choice of system selection will indicate the company size, selection of AIS, cost of the system, number of systems and the facilitated features of the systems, knowledge of the system users and the company outflow. Satisfaction of the entrepreneurs on their system is the dependent variable.The study mainly focuses on the accounting information system practices adapted by entrepreneurs’ life in Sri Lanka with special reference to Plonnaruwa District of North Central Province in Sri Lanka. For the purpose of finding data, it was collected by issuing a questionnaire to a selected sample from entrepreneurs of those who are registered in SMEs in Chamber of Commerce in 2012 from Polonnaruwa District of North Central Province in Sri Lanka.Based on the results generated in the data collection it explains that the knowledge of the system users and the cost of the implementation of the system is a common problem to the entrepreneurs. Some of them are having some doubt in selecting the appropriate accounting system to their business. Dependent variable of Satisfaction of the entrepreneurs on their system has been developed through the selection of the system and the knowledge of the system users.;en;0.8684253096580505;en;0.9550433158874512;True;Sri Lanka
Accounting for Behavioral Considerations in Business Tax Reform: The Case of Expensing;2904885;Working Paper Series;UNDER REVIEW;False;;56;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2904885;New York University School of Law;True;25 Jan 2017;1277;371646;Batchelder;Lily L.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=371646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-01-24;One of the fundamental questions in business tax reform is whether to allow firms to immediately expense investments or require economic cost recovery. The conventional view is that expensing would generate stronger growth effects holding revenues constant. This view is rooted in traditional models of corporate finance that assume firms look at the net present value of expected tax payments when incorporating taxes into investment decisions. But this traditional view ignores the possibility that firms focus on more salient measures of taxes as well. If so, they may respond less to expensing than this theory suggests because expensing does not lower their financial accounting tax liability and, all else equal, requires a higher statutory rate.This paper considers whether firms undervalue expensing due to a focus on these non-economic tax metrics and, if so, what this implies about business tax reform if the goal is to increase US investment. It develops a framework for what cost recovery rules are optimal, and then uses new and existing data to parameterize this framework, holding constant long-run revenues and the relative tax treatment of debt and equity. While the empirical evidence is still nascent, it tentatively concludes that applying economic cost recovery to public and very large companies in order to pay for a lower statutory tax rate would generate more US investment and growth than expensing — reducing the relevant tax rate on such companies by more than two percentage points estimated conservatively, and possibly by much more. This estimate is sensitive to the underlying empirical parameters and could easily change. But it does cast doubt on the conventional view that expensing would generate much more US investment and growth than the alternatives. It also contrasts with estimates by non-partisan Congressional staff that expensing as part of a business cash-flow tax would generate modestly higher growth, and with far more dramatic positive growth estimates by some prominent think tanks.;en;0.8192345499992371;en;0.9592499732971193;True;United States
Fair Value Accounting, Illiquid Assets, and Financial Stability;2900454;Working Paper Series;UNDER REVIEW;False;;56;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2900454;Tilburg University - Tilburg University School of Economics and Management;True;18 Jan 2017;513;2640194;Mahieux;Lucas;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2640194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-08-18;In this paper, I analyze the joint design of capital requirements and fair value reporting rules for financial institutions with illiquid assets. I specifically examine how prudential regulation aimed at solving agency problems affects financial institutions' incentives to use Level 2 versus Level 3 fair value reporting, as well as financial stability. Crucially, Level 3 reporting allows financial institutions to use their private information, whereas Level 2 fair values are only measured with public information. Interestingly, my analysis shows regulators may leave to financial institutions the discretion to report illiquid assets at Level 2 or Level 3. Financial institutions then report at Level 3 only if they have good private information about the assets' quality. Moreover, prudential rules that only rely on Level 2 fair values are a double-edged sword: they may be efficient at solving agency problems within financial institutions but may decrease financial stability. By contrast, prudential rules that leave to financial institutions the discretion to report illiquid assets at Level 2 or Level 3 while relaxing capital requirements may increase financial stability.;en;0.9060485363006592;en;0.9332028031349182;True;Netherlands
"""Taking Diversity into Account"": Real Effects of Accounting Measurement on Asset Allocation";2894839;Working Paper Series;UNDER REVIEW;False;;29;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2894839;Université Paris Nanterre and EconomiX (UMR7235);True;09 Jan 2017;113;2639284;Le Quang;Gaëtan;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2639284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-05-15;As soon as 2009, the IASB -- following a request made by the G20 -- begins to work on a new accounting standard meant to replace IAS 39: IFRS 9. Among other things, IFRS 9 puts forward a new way of classifying financial instruments that rests on a two-step procedure: a business model assessment and a contractual cash flow characteristics test. We develop a theoretical model that assesses the relevance of this procedure, specifically that of the business model assessment. We show that a mixed accounting regime where financial institutions whose time horizon is short resort to fair value accounting while those whose time horizon is longer resort to historical cost accounting provides a better asset allocation than a pure accounting regime where all FIs resort to the same accounting rule. In other words, business models are worth being taken into consideration when deciding whether an asset should be evaluated at its fair value or at its historical cost, which is in line with the framework presented in IFRS 9.;en;0.8299528956413269;en;0.9395998120307922;True;France
Accounting Quality, Uncertainty, and Cost of Debt and Equity Capital in Deregulated Electric Utilities;2884906;Working Paper Series;UNDER REVIEW;False;;0;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2884906;University of Arizona, Department of Accounting;True;14 Dec 2016;0;2633147;Yang;Emily;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2633147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-12;Electric utilities play an important role in the economy and the general public’s life quality, and have caught lots of attention in the literature of Economics. However, the accounting research seems to be lacking in this area. Although the ruling of national deregulation in Electric Industry was announced in 1996, many states opted into the deregulation in early 2000's, completing the first wave of national deregulation. Up to today, only part of the nation's electric market is deregulated and competitive, and the regulated states are still debating whether they should proceed with deregulation. Analysis on the costs and benefits of the deregulation is of great significance to the electric utilities and the public. My paper contributes to this debate by analyzing the benefit of using accounting quality to enhance value creation.In this paper, I use the national deregulation in electric utilities as an exogenous shock for the uncertainty and analyze how accounting quality can help mitigate this uncertainty and affect a firm’s cost of debt and equity capital. I find that accounting quality is negatively associated with cost of debt and cost of equity capital after deregulation in electric utilities while such association does not exist between accounting quality and cost of debt and equity in the years before deregulation. Further analysis with various measures of information uncertainty finds that accounting quality mitigates the effects of information uncertainty's on the cost of debt and cost of capital after deregulation, but accounting quality does not mitigates the effects of information uncertainty prior to the deregulation. These results confirm that accounting quality serves as effective instrument to mitigate the effects of information uncertainty on cost of debt and equity capital. I also include various cross-sectional analyses on the deregulated states vs. regulated states, and the results are consistent with my predictions in sign, and larger than the results from above full sample in magnitude.;en;0.8985497951507568;en;0.9313079714775084;True;United States
